SGD_name	Genes	gene_biotype	start_position	end_position	strand	length	status	chromosome_name	status_description
S000028829	YHL048C-A	ORF	5663	5797	-1	135	Uncharacterized	VIII	Active
S000028830	YHR007C-A	ORF	122550	122765	-1	216	Uncharacterized	VIII	Active
S000028832	YHR050W-A	ORF	209475	209645	1	171	Uncharacterized	VIII	Active
S000028835	YIL002W-A	ORF	350301	350510	1	210	Uncharacterized	IX	Active
S000028836	YIL046W-A	ORF	268309	268473	1	165	Uncharacterized	IX	Active
S000028837	YIR018C-A	ORF	385564	385701	-1	138	Uncharacterized	IX	Active
S000028838	YIR021W-A	ORF	398514	398726	1	213	Uncharacterized	IX	Active
S000028845	YLR361C-A	ORF	849383	849679	-1	297	Uncharacterized	XII	Active
S000028848	YMR175W-A	ORF	611314	611508	1	195	Uncharacterized	XIII	Active
S000028849	YMR247W-A	ORF	769283	769426	1	144	Uncharacterized	XIII	Active
S000028850	YNL042W-B	ORF	547113	547370	1	258	Uncharacterized	XIV	Active
S000028851	YNL146C-A	ORF	351386	351580	-1	195	Uncharacterized	XIV	Active
S000028852	YNL277W-A	ORF	116679	116867	1	189	Uncharacterized	XIV	Active
S000028854	YOL097W-A	ORF	136220	136405	1	186	Uncharacterized	XV	Active
S000028855	YOL155W-A	ORF	27084	27218	1	135	Uncharacterized	XV	Active
S000028856	YOR034C-A	ORF	397426	397668	-1	243	Uncharacterized	XV	Active
S000028857	YOR192C-C	ORF	703988	704224	-1	237	Uncharacterized	XV	Active
S000028858	YOR293C-A	ORF	867998	868147	-1	150	Uncharacterized	XV	Active
S000028859	YPL119C-A	ORF	324024	324287	-1	264	Uncharacterized	XVI	Active
S000029010	SRG1	ncRNA_gene	322212	322762	1	551		V	Active
S000029023	Q0285	ncRNA_gene	85295	85777	1	483		mt	Active
S000029042	ARS808	ARS	140349	141274	0	926		VIII	Active
S000029329	NTS2-1	rRNA_gene	458433	459675	-1	1243		XII	Active
S000029463	snR191	snoRNA_gene	721938	722211	-1	274		XIV	Active
S000029636		intein_encoding_region	127636	129000	1	1365		IV	Active
S000029652	ARS416	ARS	462567	462622	0	56		IV	Active
S000029653	ARS600	ARS	5426	5529	0	104		VI	Active
S000029704	YHR199C-A	ORF	498571	498859	-1	289	Verified	VIII	Active
S000029705	YCL012C	ORF	101317	101788	-1	472	Verified	III	Active
S000029706	NTS2-2	rRNA_gene	467570	468812	-1	1243		XII	Active
S000029707	ETS1-2	rRNA_gene	466870	467569	-1	700		XII	Active
S000029708	RDN5-4	rRNA_gene	482045	482163	1	119		XII	Active
S000029709	ITS1-2	rRNA_gene	464709	465069	-1	361		XII	Active
S000029710	RDN5-5	rRNA_gene	485697	485815	1	119		XII	Active
S000029711	RDN5-6	rRNA_gene	489349	489469	1	121		XII	Active
S000029712	ITS2-2	rRNA_gene	464319	464550	-1	232		XII	Active
S000029713	ETS2-2	rRNA_gene	460712	460922	-1	211		XII	Active
S000029714	NTS1-2	rRNA_gene	459797	460711	-1	915		XII	Active
S000029715	ITS1-1	rRNA_gene	455572	455932	-1	361		XII	Active
S000029716	ITS2-1	rRNA_gene	455182	455413	-1	232		XII	Active
S000029717	ETS1-1	rRNA_gene	457733	458432	-1	700		XII	Active
S000029718	ETS2-1	rRNA_gene	451575	451785	-1	211		XII	Active
S000029722	YBR230W-A	ORF	680362	680562	1	201	Uncharacterized	II	Active
S000029724	YCR095W-A	ORF	289639	289797	1	159	Uncharacterized	III	Active
S000029726	YGR161W-C	ORF	810227	810505	1	279	Uncharacterized	VII	Active
S000077071	ZOD1	ncRNA_gene	91970	92027	1	58		XIII	Active
S000077372	ARS109	ARS	159907	160127	0	221		I	Active
S000077373	ARS1411	ARS	169675	169753	0	79		XIV	Active
S000077374	ARS1412	ARS	196134	196232	0	99		XIV	Active
S000077375	ARS1413	ARS	250315	250931	0	617		XIV	Active
S000077376	ARS1414	ARS	279982	280071	0	90		XIV	Active
S000077377	ARS502	ARS	4097	4185	0	89		V	Active
S000077378	ARS503	ARS	6378	6453	0	76		V	Active
S000077379	ARS504	ARS	8786	10019	0	1234		V	Active
S000077380	ARS507	ARS	59338	59477	0	140		V	Active
S000077381	ARS508	ARS	93978	94218	0	241		V	Active
S000077382	ARS510	ARS	145678	145840	0	163		V	Active
S000077383	ARS511	ARS	173700	173864	0	165		V	Active
S000077384	ARS512	ARS	212383	212631	0	249		V	Active
S000077385	ARS513	ARS	257958	258737	0	780		V	Active
S000077386	ARS514	ARS	287552	287629	0	78		V	Active
S000077387	ARS515	ARS	316600	316807	0	208		V	Active
S000077388	ARS516	ARS	353578	353636	0	59		V	Active
S000077389	ARS517	ARS	406752	406953	0	202		V	Active
S000077390	ARS518	ARS	438934	439182	0	249		V	Active
S000077391	ARS519	ARS	442416	442735	0	320		V	Active
S000077392	ARS520	ARS	498884	499182	0	299		V	Active
S000077393	ARS521	ARS	520772	521030	0	259		V	Active
S000077394	ARS522	ARS	549566	549814	0	249		V	Active
S000077395	ARS523	ARS	569618	569695	0	78		V	Active
S000081374	snR80	snoRNA_gene	52150	52320	-1	171		V	Active
S000081375	snR81	snoRNA_gene	234346	234546	1	201		XV	Active
S000081376	snR85	snoRNA_gene	67768	67938	-1	171		XIII	Active
S000087085	YBR201C-A	ORF	624493	624696	-1	204	Uncharacterized	II	Active
S000087160	YGL194C-A	ORF	139719	139961	-1	243	Uncharacterized	VII	Active
S000087162	snR161	snoRNA_gene	307185	307345	-1	161		II	Active
S000087203	YCL048W-A	ORF	41488	41727	1	240	Uncharacterized	III	Active
S000087209	YDR461C-A	ORF	1385524	1385766	-1	243	Uncharacterized	IV	Active
S000113553	YDR374W-A	ORF	1224757	1225026	1	270	Verified	IV	Active
S000113555	YDR119W-A	ORF	691014	691214	1	201	Verified	IV	Active
S000113557	YDL007C-A	ORF	436567	436824	-1	258	Uncharacterized	IV	Active
S000113559	YKL023C-A	ORF	393146	393373	-1	228	Uncharacterized	XI	Active
S000113563	YKL065W-A	ORF	315954	316175	1	222	Uncharacterized	XI	Active
S000113566	YLR146W-A	ORF	433870	434058	1	189	Uncharacterized	XII	Active
S000113587	YIL102C-A	ORF	173365	173592	-1	228	Uncharacterized	IX	Active
S000113589	YPR145C-A	ORF	824690	824926	-1	237	Uncharacterized	XVI	Active
S000113613	YDR014W-A	ORF	477797	478285	1	489	Verified	IV	Active
S000114171	RNA170	ncRNA_gene	667288	667456	-1	169		XIII	Active
S000114301	snR87	snoRNA_gene	431030	431138	-1	109		XI	Active
S000114488	ARS110	ARS	176157	176404	0	248		I	Active
S000114517	ARS209	ARS	254998	255083	0	86		II	Active
S000114787	ARS404	ARS	46185	46237	0	53		IV	Active
S000114834	ARS422	ARS	702887	703132	0	246		IV	Active
S000114843	ARS1516	ARS	566410	566643	0	234		XV	Active
S000114845	ARS706	ARS	117561	117854	0	294		VII	Active
S000114848	ARS1208	ARS	150947	151389	0	443		XII	Active
S000114849	ARS805	ARS	64296	64371	0	76		VIII	Active
S000118317	ARS104	ARS	30946	31183	0	238		I	Active
S000118318	ARS106	ARS	70300	70469	0	170		I	Active
S000118319	ARS107	ARS	124349	124597	0	249		I	Active
S000118344	ARS202	ARS	63259	63381	0	123		II	Active
S000118345	ARS207	ARS	170173	170279	0	107		II	Active
S000118346	ARS208	ARS	237787	237900	0	114		II	Active
S000118347	ARS211	ARS	326140	326375	0	236		II	Active
S000118348	ARS214	ARS	407953	408068	0	116		II	Active
S000118349	ARS215	ARS	417784	418079	0	296		II	Active
S000118350	ARS216	ARS	486707	486954	0	248		II	Active
S000118351	ARS220	ARS	622671	622939	0	269		II	Active
S000118352	ARS222	ARS	704296	704566	0	271		II	Active
S000118353	ARS224	ARS	741681	741797	0	117		II	Active
S000118354	ARS225	ARS	757437	757667	0	231		II	Active
S000118355	ARS228	ARS	792218	792310	0	93		II	Active
S000118356	ARS802	ARS	7702	7767	0	66		VIII	Active
S000118357	ARS807	ARS	133438	133539	0	102		VIII	Active
S000118358	ARS809	ARS	168549	168723	0	175		VIII	Active
S000118359	ARS813	ARS	245773	245847	0	75		VIII	Active
S000118360	ARS818	ARS	392180	392395	0	216		VIII	Active
S000118361	ARS820	ARS	447714	447795	0	82		VIII	Active
S000118362	ARS822	ARS	501756	501996	0	241		VIII	Active
S000118363	ARS824	ARS	556001	556331	0	331		VIII	Active
S000118365	ARS1303	ARS	31766	31835	0	70		XIII	Active
S000118366	ARS1305	ARS	94217	94463	0	247		XIII	Active
S000118367	ARS1307	ARS	137300	137548	0	249		XIII	Active
S000118368	ARS1308	ARS	183797	183887	0	91		XIII	Active
S000118369	ARS1309	ARS	263063	263296	0	234		XIII	Active
S000118370	ARS1310	ARS	286835	286951	0	117		XIII	Active
S000118371	ARS1312	ARS	371001	371105	0	105		XIII	Active
S000118372	ARS1316	ARS	468179	468469	0	291		XIII	Active
S000118373	ARS1320	ARS	535597	535844	0	248		XIII	Active
S000118374	ARS1323	ARS	611275	611489	0	215		XIII	Active
S000118375	ARS1324	ARS	634501	634588	0	88		XIII	Active
S000118376	ARS1325	ARS	649309	649552	0	244		XIII	Active
S000118377	ARS1327	ARS	758224	758471	0	248		XIII	Active
S000118378	ARS1328	ARS	772631	772879	0	249		XIII	Active
S000118379	ARS1329	ARS	805152	805282	0	131		XIII	Active
S000118380	ARS1330	ARS	815342	815567	0	226		XIII	Active
S000118381	ARS1332	ARS	897935	897985	0	51		XIII	Active
S000118382	ARS1405	ARS	28469	28700	0	232		XIV	Active
S000118383	ARS1406	ARS	61599	61895	0	297		XIV	Active
S000118384	ARS1407	ARS	89531	89804	0	274		XIV	Active
S000118385	ARS1415	ARS	321921	322213	0	293		XIV	Active
S000118386	ARS1417	ARS	412267	412496	0	230		XIV	Active
S000118387	ARS1419	ARS	449429	449588	0	160		XIV	Active
S000118388	ARS1420	ARS	498970	499154	0	185		XIV	Active
S000118389	ARS1421	ARS	546072	546170	0	99		XIV	Active
S000118390	ARS1422	ARS	561111	561388	0	278		XIV	Active
S000118391	ARS1424	ARS	609520	609607	0	88		XIV	Active
S000118392	ARS1426	ARS	635664	635904	0	241		XIV	Active
S000118393	ARS1427	ARS	691486	691730	0	245		XIV	Active
S000118394	ARS909	ARS	105870	106053	0	184		IX	Active
S000118395	ARS911	ARS	136098	136338	0	241		IX	Active
S000118396	ARS912	ARS	175038	175358	0	321		IX	Active
S000118397	ARS914	ARS	247705	247760	0	56		IX	Active
S000118398	ARS919	ARS	341976	342045	0	70		IX	Active
S000118399	ARS920	ARS	357160	357396	0	237		IX	Active
S000118400	ARS922	ARS	411935	412011	0	77		IX	Active
S000118401	ARS1103	ARS	55671	55917	0	247		XI	Active
S000118402	ARS1106	ARS	153020	153135	0	116		XI	Active
S000118403	ARS1109	ARS	329682	329930	0	249		XI	Active
S000118404	ARS1112	ARS	388970	389264	0	295		XI	Active
S000118405	ARS1113	ARS	417185	417417	0	233		XI	Active
S000118406	ARS1114	ARS	448020	448254	0	235		XI	Active
S000118407	ARS1116	ARS	517017	517265	0	249		XI	Active
S000118408	ARS1118	ARS	581833	582070	0	238		XI	Active
S000118409	ARS1120	ARS	612378	612463	0	86		XI	Active
S000118410	ARS1123	ARS	642727	642973	0	247		XI	Active
S000118411	ARS1604	ARS	42977	43212	0	236		XVI	Active
S000118412	ARS1605	ARS	73032	73227	0	196		XVI	Active
S000118413	ARS1607	ARS	116566	116680	0	115		XVI	Active
S000118414	ARS1614	ARS	289485	289705	0	221		XVI	Active
S000118415	ARS1618	ARS	384542	384789	0	248		XVI	Active
S000118416	ARS1619	ARS	418138	418364	0	227		XVI	Active
S000118417	ARS1621	ARS	511636	511793	0	158		XVI	Active
S000118418	ARS1622	ARS	563852	563967	0	116		XVI	Active
S000118419	ARS1623	ARS	633874	634122	0	249		XVI	Active
S000118420	ARS1624	ARS	684389	684637	0	249		XVI	Active
S000118421	ARS1625	ARS	695461	695574	0	114		XVI	Active
S000118422	ARS1626	ARS	749099	749345	0	247		XVI	Active
S000118423	ARS1627	ARS	819160	819399	0	240		XVI	Active
S000118424	ARS1628	ARS	842653	842900	0	248		XVI	Active
S000118425	ARS1630	ARS	880861	881108	0	248		XVI	Active
S000118426	ARS1631	ARS	932983	933229	0	247		XVI	Active
S000118427	ARS403	ARS	15493	15739	0	247		IV	Active
S000118428	ARS405	ARS	85945	86176	0	232		IV	Active
S000118429	ARS406	ARS	123617	123901	0	285		IV	Active
S000118430	ARS409	ARS	212519	212618	0	100		IV	Active
S000118431	ARS410	ARS	253791	254039	0	249		IV	Active
S000118432	ARS413	ARS	329566	329814	0	249		IV	Active
S000118433	ARS414	ARS	408075	408316	0	242		IV	Active
S000118434	ARS417	ARS	484006	484059	0	54		IV	Active
S000118435	ARS418	ARS	555240	555404	0	165		IV	Active
S000118436	ARS419	ARS	567610	567685	0	76		IV	Active
S000118437	ARS421	ARS	640006	640072	0	67		IV	Active
S000118438	ARS423	ARS	753242	753386	0	145		IV	Active
S000118439	ARS425	ARS	806052	806277	0	226		IV	Active
S000118440	ARS428	ARS	913790	914038	0	249		IV	Active
S000118441	ARS429	ARS	921692	921939	0	248		IV	Active
S000118442	ARS430	ARS	1016670	1016911	0	242		IV	Active
S000118443	ARS431	ARS	1057841	1057951	0	111		IV	Active
S000118444	ARS432	ARS	1159262	1159510	0	249		IV	Active
S000118445	ARS433	ARS	1240882	1241110	0	229		IV	Active
S000118446	ARS434	ARS	1276225	1276452	0	228		IV	Active
S000118447	ARS435	ARS	1302689	1302768	0	80		IV	Active
S000118448	ARS440	ARS	1404290	1404524	0	235		IV	Active
S000118449	ARS443	ARS	1461862	1462173	0	312		IV	Active
S000118450	ARS446	ARS	1486918	1487161	0	244		IV	Active
S000118451	ARS702	ARS	64360	64464	0	105		VII	Active
S000118452	ARS704	ARS	112079	112317	0	239		VII	Active
S000118453	ARS707	ARS	163218	163318	0	101		VII	Active
S000118454	ARS710	ARS	203914	204155	0	242		VII	Active
S000118455	ARS714	ARS	285991	286081	0	91		VII	Active
S000118456	ARS716	ARS	352760	352906	0	147		VII	Active
S000118457	ARS717	ARS	388658	388891	0	234		VII	Active
S000118458	ARS718	ARS	421171	421279	0	109		VII	Active
S000118459	ARS719	ARS	484930	485157	0	228		VII	Active
S000118460	ARS720	ARS	508729	508977	0	249		VII	Active
S000118461	ARS721	ARS	568490	568737	0	248		VII	Active
S000118462	ARS722	ARS	574622	574915	0	294		VII	Active
S000118463	ARS727	ARS	659907	660002	0	96		VII	Active
S000118464	ARS728	ARS	715312	715377	0	66		VII	Active
S000118465	ARS729	ARS	777966	778214	0	249		VII	Active
S000118466	ARS731	ARS	834491	834734	0	244		VII	Active
S000118467	ARS733	ARS	977728	977976	0	249		VII	Active
S000118468	ARS734	ARS	999456	999576	0	121		VII	Active
S000118469	ARS1206	ARS	91419	91660	0	242		XII	Active
S000118470	ARS1209	ARS	156648	156884	0	237		XII	Active
S000118471	ARS1211	ARS	231179	231421	0	243		XII	Active
S000118472	ARS1212	ARS	289315	289444	0	130		XII	Active
S000118473	ARS1213	ARS	373254	373332	0	79		XII	Active
S000118474	ARS1215	ARS	412686	412893	0	208		XII	Active
S000118475	ARS1216	ARS	450485	450725	0	241		XII	Active
S000118476	ARS1217	ARS	512867	513115	0	249		XII	Active
S000118477	ARS1218	ARS	603024	603132	0	109		XII	Active
S000118478	ARS1220	ARS	659884	659935	0	52		XII	Active
S000118479	ARS1223	ARS	744943	745179	0	237		XII	Active
S000118480	ARS1226	ARS	794100	794231	0	132		XII	Active
S000118481	ARS1232	ARS	1007186	1007475	0	290		XII	Active
S000118482	ARS1233	ARS	1013795	1014022	0	228		XII	Active
S000118483	ARS1234	ARS	1024026	1024186	0	161		XII	Active
S000118484	ARS1507	ARS	72683	72753	0	71		XV	Active
S000118485	ARS1508	ARS	85270	85361	0	92		XV	Active
S000118486	ARS1509	ARS	113885	113983	0	99		XV	Active
S000118487	ARS1510	ARS	166976	167221	0	246		XV	Active
S000118488	ARS1511	ARS	277530	277778	0	249		XV	Active
S000118489	ARS1513	ARS	337424	337491	0	68		XV	Active
S000118490	ARS1519	ARS	656701	656772	0	72		XV	Active
S000118491	ARS1521	ARS	729740	729969	0	230		XV	Active
S000118492	ARS1523	ARS	766605	766788	0	184		XV	Active
S000118493	ARS1524	ARS	783345	783563	0	219		XV	Active
S000118494	ARS1526	ARS	874251	874412	0	162		XV	Active
S000118495	ARS1528	ARS	908296	908544	0	249		XV	Active
S000118496	ARS1529	ARS	981462	981697	0	236		XV	Active
S000118987	ARS1238	ARS	888570	888810	0	241		XII	Active
S000118995	ARS1531	ARS	35669	35904	0	236		XV	Active
S000118996	ARS230	ARS	28942	29160	0	219		II	Active
S000118997	ARS231	ARS	198313	198473	0	161		II	Active
S000119032	ARS737	ARS	888413	888493	0	81		VII	Active
S000119034	ARS923	ARS	245756	245925	0	170		IX	Active
S000119035	ARS1125	ARS	98364	98523	0	160		XI	Active
S000119036	ARS1126	ARS	196042	196287	0	246		XI	Active
S000119037	ARS1127	ARS	213439	213743	0	305		XI	Active
S000119038	ARS1633	ARS	456563	456810	0	248		XVI	Active
S000119040	ARS1634	ARS	565052	565294	0	243		XVI	Active
S000119041	ARS1635	ARS	776926	777156	0	231		XVI	Active
S000119069	ARS450	ARS	505343	505584	0	242		IV	Active
S000119070	ARS451	ARS	748392	748637	0	246		IV	Active
S000119071	ARS452	ARS	1109964	1110204	0	241		IV	Active
S000119072	ARS453	ARS	1166067	1166212	0	146		IV	Active
S000119075	snR86	snoRNA_gene	762110	763113	-1	1004		XIII	Active
S000119380	HRA1	ncRNA_gene	99305	99868	1	564		I	Active
S000120636	ARS1200-1	ARS	458991	459097	0	107		XII	Active
S000120655	ARS1200-2	ARS	468128	468234	0	107		XII	Active
S000121226	ARS400	ARS	137	1392	0	1256		IV	Active
S000121252	ARS102	ARS	707	776	0	70		I	Active
S000121253	ARS103	ARS	7997	8547	0	551		I	Active
S000121254	ARS105	ARS	41992	42151	0	160		I	Active
S000121255	ARS108	ARS	147398	147717	0	320		I	Active
S000121256	ARS111	ARS	214888	215644	0	757		I	Active
S000121257	ARS112	ARS	222880	224046	0	1167		I	Active
S000121260	ARS610	ARS	269417	270035	0	619		VI	Active
S000122558	YPR010C-A	ORF	582373	582734	-1	362	Uncharacterized	XVI	Active
S000126593	YCLWDELTA15	long_terminal_repeat	82700	83036	1	337		III	Active
S000130127	RUF20	ncRNA_gene	131061	131503	-1	443		VI	Active
S000130129	RUF21	ncRNA_gene	57815	58521	-1	707		VI	Active
S000130131	RUF22	ncRNA_gene	199299	199813	-1	515		VI	Active
S000130133	RUF23	ncRNA_gene	221714	221967	1	254		VI	Active
S000130135	ARS1512	ARS	309359	309925	0	567		XV	Active
S000130136	ARS1518	ARS	616670	617517	0	848		XV	Active
S000130137	ARS1102	ARS	7528	8309	0	782		XI	Active
S000130138	ARS1104	ARS	88789	89287	0	499		XI	Active
S000130139	ARS1115	ARS	462699	463742	0	1044		XI	Active
S000130140	ARS1409	ARS	96247	96463	0	217		XIV	Active
S000130141	ARS1410	ARS	126599	126805	0	207		XIV	Active
S000130142	ARS1416	ARS	325054	325267	0	214		XIV	Active
S000130143	ARS1423	ARS	568219	568524	0	306		XIV	Active
S000130144	ARS1425	ARS	616311	617125	0	815		XIV	Active
S000130145	ARS801	ARS	5471	6401	0	931		VIII	Active
S000130146	ARS806	ARS	116179	116421	0	243		VIII	Active
S000130147	ARS810	ARS	212720	213185	0	466		VIII	Active
S000130148	ARS811	ARS	214718	215183	0	466		VIII	Active
S000130149	ARS814	ARS	286770	287128	0	359		VIII	Active
S000130150	ARS815	ARS	297060	297179	0	120		VIII	Active
S000130151	ARS212	ARS	379221	379912	0	692		II	Active
S000130152	ARS213	ARS	389212	390371	0	1160		II	Active
S000130153	ARS221	ARS	631939	632251	0	313		II	Active
S000130156	ARS902	ARS	7470	8793	0	1324		IX	Active
S000130157	ARS904	ARS	16141	16784	0	644		IX	Active
S000130158	ARS910	ARS	113237	113806	0	570		IX	Active
S000130159	ARS915	ARS	248396	248850	0	455		IX	Active
S000130160	ARS918	ARS	313861	314035	0	175		IX	Active
S000130161	ARS921	ARS	362924	363221	0	298		IX	Active
S000130163	ARS709	ARS	187464	187796	0	333		VII	Active
S000130164	ARS712	ARS	241085	241353	0	269		VII	Active
S000130165	ARS715	ARS	288451	288512	0	62		VII	Active
S000130166	ARS723	ARS	575484	576346	0	863		VII	Active
S000130167	ARS724	ARS	581436	582213	0	778		VII	Active
S000130168	ARS735	ARS	1002239	1002522	0	284		VII	Active
S000130170	ARS736	ARS	1083795	1084863	0	1069		VII	Active
S000130171	ARS411	ARS	256530	256633	0	104		IV	Active
S000130172	ARS412	ARS	316771	317230	0	460		IV	Active
S000130173	ARS415	ARS	434971	435320	0	350		IV	Active
S000130174	ARS420	ARS	628938	629582	0	645		IV	Active
S000130175	ARS427	ARS	899051	899596	0	546		IV	Active
S000130176	ARS436	ARS	1305757	1306312	0	556		IV	Active
S000130177	ARS439	ARS	1379641	1380100	0	460		IV	Active
S000130178	ARS442	ARS	1454509	1455087	0	579		IV	Active
S000130180	ARS1202	ARS	30209	31384	0	1176		XII	Active
S000130181	ARS1207	ARS	138185	139164	0	980		XII	Active
S000130182	ARS1214	ARS	384534	384725	0	192		XII	Active
S000130183	ARS1219	ARS	623198	623861	0	664		XII	Active
S000130184	ARS1221	ARS	720784	721418	0	635		XII	Active
S000130185	ARS1228	ARS	919800	920994	0	1195		XII	Active
S000130186	ARS1230	ARS	930891	931064	0	174		XII	Active
S000130187	ARS1304	ARS	39824	40187	0	364		XIII	Active
S000130188	ARS1317	ARS	477606	478301	0	696		XIII	Active
S000130189	ARS1319	ARS	503389	503771	0	383		XIII	Active
S000130190	ARS1321	ARS	542881	542978	0	98		XIII	Active
S000130191	ARS1322	ARS	553422	554331	0	910		XIII	Active
S000130192	ARS1331	ARS	837764	837928	0	165		XIII	Active
S000130193	ARS1333	ARS	917896	918366	0	471		XIII	Active
S000130194	ARS1335	ARS	923015	923494	0	480		XIII	Active
S000130195	ARS1603	ARS	18370	19069	0	700		XVI	Active
S000130196	ARS1608	ARS	162341	162632	0	292		XVI	Active
S000130197	ARS1611	ARS	220088	220167	0	80		XVI	Active
S000130198	ARS1612	ARS	260931	261727	0	797		XVI	Active
S000130199	ARS1617	ARS	331699	332100	0	402		XVI	Active
S000130200	ARS1620	ARS	422786	422885	0	100		XVI	Active
S000130201	ARS1629	ARS	850512	850629	0	118		XVI	Active
S000130202	ARS1632	ARS	942084	943032	0	949		XVI	Active
S000132612	ICR1	ncRNA_gene	393884	397082	-1	3199		IX	Active
S000132614	PWR1	ncRNA_gene	395999	396939	1	941		IX	Active
S000144908	RME2	ncRNA_gene	141898	144120	-1	2223		VII	Active
S000144910	RME3	ncRNA_gene	33109	35013	-1	1905		VII	Active
S000178039	ARS200	ARS	40	202	0	163		II	Active
S000178040	ARS201	ARS	6498	6620	0	123		II	Active
S000178041	ARS203	ARS	93435	93519	0	85		II	Active
S000178042	ARS206	ARS	143658	143745	0	88		II	Active
S000178050	ARS217	ARS	517185	517386	0	202		II	Active
S000178054	YCL054W-A	ORF	30910	30996	1	87	Uncharacterized	III	Active
S000178064	ARS409.5	ARS	235937	236185	0	249		IV	Active
S000178086	ARS513.5	ARS	276130	276528	0	399		V	Active
S000178087	ARS513.7	ARS	278076	278357	0	282		V	Active
S000178094	ARS600.4	ARS	20702	20900	0	199		VI	Active
S000178095	ARS603.1	ARS	104463	104701	0	239		VI	Active
